CUENTA;FECMOV;CPBINT;DESMOV;DEBHAB;IMPMOV;CPBINTAUX;RUBRO
220600201;09/11/2009;21790;CLAUDIA S. VIDELA 22.01;H;15,79;1-00001554
220600201;09/11/2009;21790;CLAUDIA S. VIDELA 22.01;H;16,40;1-00001555
100300700;09/11/2009;21790;CLAUDIA S. VIDELA 22.01;H;2664,36;32737632
220403700;09/11/2009;21790;CLAUDIA S. VIDELA 25.01;D;1964,90;32737633
220600201;09/11/2009;21790;CLAUDIA S. VIDELA 25.01;H;16,96;1-00001556
220600201;09/11/2009;21790;CLAUDIA S. VIDELA 25.01;H;17,42;1-00001557
100300700;09/11/2009;21790;CLAUDIA S. VIDELA 25.01;H;1930,52;32737633
220403700;09/11/2009;21790;CLAUDIA S. VIDELA 29.01;D;1838,80;32737634
220600201;09/11/2009;21790;CLAUDIA S. VIDELA 29.01;H;20,91;1-00001558
220600201;09/11/2009;21790;CLAUDIA S. VIDELA 29.01;H;11,27;1-00001559
100300700;09/11/2009;21790;CLAUDIA S. VIDELA 29.01;H;1806,62;32737634
220400900;09/11/2009;21790;RODRIGO L. MELILLO 22.01;D;1228,80;32737635
220600201;09/11/2009;21790;RODRIGO L. MELILLO 22.01;H;7,61;1-00002757
100300700;09/11/2009;21790;RODRIGO L. MELILLO 22.01;H;1221,19;32737635
220425100;09/11/2009;21790;FARMACIA BOND SRL 23.12;D;984,33;32737636
100300700;09/11/2009;21790;FARMACIA BOND SRL 23.12;H;984,33;32737636
220425700;09/11/2009;21790;DROGUERIA GENERIA 04.01;D;450,06;32737637
100300700;09/11/2009;21790;DROGUERIA GENERIA 04.01;H;450,06;32737637
880301000;09/11/2009;21790;KAYKO EMILIO (HIDROSOL)17.11;D;1257,78;1-00000058
220600201;09/11/2009;21790;KAYKO EMILIO (HIDROSOL)17.11;H;22,01;1-00000058
100300700;09/11/2009;21790;KAYKO EMILIO (HIDROSOL)17.11;H;1235,77;32737638
220410900;09/11/2009;21790;GONZALO FIGUEREDO 30.11;D;800,00;32737639
220600201;09/11/2009;21790;GONZALO FIGUEREDO 30.11;H;20,00;1-00001416
100300700;09/11/2009;21790;GONZALO FIGUEREDO 30.11;H;780,00;32737639
220410900;09/11/2009;21790;GONZALO FIGUEREDO 30.12;D;800,00;32737640
220600201;09/11/2009;21790;GONZALO FIGUEREDO 30.12;H;20,00;1-00001419
100300700;09/11/2009;21790;GONZALO FIGUEREDO 30.12;H;780,00;32737640
220415600;09/11/2009;21790;ALEJANDRO BOGANI 25.11;D;745,50;32737641
220600201;09/11/2009;21790;ALEJANDRO BOGANI 25.11;H;13,05;1-00000755
100300700;09/11/2009;21790;ALEJANDRO BOGANI 25.11;H;732,45;32737641
220415600;09/11/2009;21790;ALEJANDRO BOGANI 25.12;D;1000,00;32737642
100300700;09/11/2009;21790;ALEJANDRO BOGANI 25.12;H;1000,00;32737642
220415600;09/11/2009;21790;ALEJANDRO BOGANI 26.01;D;1022,35;32737643
220600201;09/11/2009;21790;ALEJANDRO BOGANI 26.01;H;35,39;32737643
100300700;09/11/2009;21790;ALEJANDRO BOGANI 26.01;H;986,96;32737643
880301000;09/11/2009;21790;FERROTECNIA SRL 25.11;D;193,40;2-00002399
100300700;09/11/2009;21790;FERROTECNIA SRL 25.11;H;193,40;32737644
880301000;09/11/2009;21790;PISANO SA;D;2478,11;87-00007801
220600201;09/11/2009;21790;PISANO SA;H;61,95;87-00007801
100300700;09/11/2009;21790;PISANO SA 09.12;H;1200,00;32737645
100300700;09/11/2009;21790;PISANO SA 11.01;H;1216,16;32737646
220501200;24/11/2009;21791;SUELDOS;D;3468,42;
100300700;24/11/2009;21791;SUELDOS;H;3468,42;
220420700;11/11/2009;21792;ARCANGEL PAGLIONE 12.11;D;1176,60;32737647
100300700;11/11/2009;21792;ARCANGEL PAGLIONE 12.11;H;1176,60;32737647
880301000;12/11/2009;21793;CASA STA. ROSA 25.11;D;2094,00;1-223/1129
220600201;12/11/2009;21793;CASA STA. ROSA 25.11;H;19,60;1-00000223
100300700;12/11/2009;21793;CASA STA. ROSA 25.11;H;2074,40;32737648
220403800;12/11/2009;21793;FRUTECER SRL 16.11;D;3500,00;32737649
100300700;12/11/2009;21793;FRUTECER SRL 16.11;H;3500,00;32737649
220403800;12/11/2009;21793;FRUTECER SRL 18.11;D;3124,00;32737650
100300700;12/11/2009;21793;FRUTECER SRL 18.11;H;3124,00;32737650
880301000;13/11/2009;21794;COLASSO SERGIO (CAÑOS)21.11;D;600,00;1-00000511
220600201;13/11/2009;21794;COLASSO SERGIO (CAÑOS)21.11;H;6,00;1-00000511
100300700;13/11/2009;21794;COLASSO SERGIO (CAÑOS)21.11;H;594,00;32737651
100300700;13/11/2009;21794;ANULADO;H;0,00;32737652
220415600;17/11/2009;21795;ALEJANDRO BOGANI 20.11;D;2175,00;32737653
220600201;17/11/2009;21795;ALEJANDRO BOGANI 20.11;H;38,06;1-00000760
100300700;17/11/2009;21795;ALEJANDRO BOGANI 20.11;H;2136,94;32737653
100300700;17/11/2009;21796;SUBSIDIO PAC. DUARTE,EMA 18.11;H;100,00;32737654
100300700;17/11/2009;21796;SUBSIDIO PAC. MORALES, A.18.11;H;100,00;32737655
100300700;17/11/2009;21796;SUBSIDIO PAC. SERRANO,JC 18.11;H;100,00;32737656
100300700;17/11/2009;21796;SUBSIDIO PAC. REGUEIRO,S.18.11;H;150,00;32737657
100300700;17/11/2009;21796;SUBSIDIO PAC. DE LEON,I. 18.11;H;80,00;32737658
880302500;17/11/2009;21796;SUBSIDIOS PACIENTES;D;530,00;
880301100;24/10/2009;21797;Serv Publi AYSA AGUAS ARG CORR;D;20,09;10468068790
220407600;24/10/2009;21797;Serv Publi AYSA AGUAS ARG CORR;H;20,09;10468068790
220501608;24/11/2009;21799;ENCISO MARIA X GASTOS;D;5,31;
220501615;24/11/2009;21799;PEDREIRA MIGUEL X GASTOS;D;65,02
220501618;24/11/2009;21799;VAZQUEZ ANGEL X GASTOS;D;150,99
220501643;24/11/2009;21799;RODOTA CARLOS X GASTOS;D;65,02
220501611;24/11/2009;21799;GARBER JULIO X GASTOS;D;312,65
220501647;24/11/2009;21799;GONZALEZ MABEL X GASTOS;D;52,62
220501661;24/11/2009;21799;OTONELLI RUTH X GASTOS;D;52,62
220501666;24/11/2009;21799;MAZITELLI MARIA X GASTOS;D;52,62
100300210;24/11/2009;21799;ENCISO MARIA X GASTOS;H;5,31
100300210;24/11/2009;21799;PEDREIRA MIGUEL X GASTOS;H;65,02
100300210;24/11/2009;21799;VAZQUEZ ANGEL X GASTOS;H;150,99
100300210;24/11/2009;21799;RODOTA CARLOS X GASTOS;H;65,02
100300210;24/11/2009;21799;GARBER JULIO X GASTOS;H;312,65
100300210;24/11/2009;21799;GONZALEZ MABEL X GASTOS;H;52,62
100300210;24/11/2009;21799;OTONELLI RUTH X GASTOS;H;52,62
100300210;24/11/2009;21799;MAZITELLI MARIA X GASTOS;H;52,62
220501200;24/11/2009;21800;SUELDOS;D;8407,79
100300700;24/11/2009;21800;SUELDOS;H;8407,79;
220700810;28/10/2009;21801;MARTHA ADDEO C/PARTICULAR;D;1000,00;80605544
100300700;28/10/2009;21801;MARTHA ADDEO C/PARTICULAR;H;1000,00;80605544
220411400;28/10/2009;21801;PROVINCIA SEGUROS SA;D;623,30;80605545
100300700;28/10/2009;21801;PROVINCIA SEGUROS SA;H;623,30;80605545
880300500;28/10/2009;21801;CAJA PREV. Y SEG. MEDICO;D;2529,45;80605546
100300700;28/10/2009;21801;CAJA PREV. Y SEG. MEDICO;H;2529,45;80605546
220408500;28/10/2009;21801;TEL.MOVILES ARG.;D;2975,15;80605547
100300700;28/10/2009;21801;TEL.MOVILES ARG.;H;2975,15;80605547
220420700;28/10/2009;21801;ARCANGEL PAGLIONE;D;976,60;80605548
100300700;28/10/2009;21801;ARCANGEL PAGLIONE;H;976,60;80605548
100300200;30/10/2009;21803;CAJA;D;1500,00;80727652
100300700;30/10/2009;21803;CAJA;H;1500,00;80727652
220415400;30/10/2009;21803;GUSTAVO A. CASALE;D;2400,00;80727653
100300700;30/10/2009;21803;GUSTAVO A. CASALE;H;2400,00;80727653
220416600;30/10/2009;21803;HUGO VILLALBA;D;500,00;80727654
100300700;30/10/2009;21803;HUGO VILLALBA;H;500,00;80727654
880300400;13/11/2009;21804;Cpra Comes OLIVARES DE LA COST;D;650,00;100000101
220402900;13/11/2009;21804;Cpra Comes OLIVARES DE LA COST;H;650,00;100000101
880401300;31/10/2009;21806;OTROS HONS FERNANDO A. ROJO;D;4200,00;100000921
220412100;31/10/2009;21806;OTROS HONS FERNANDO A. ROJO;H;4200,00;100000921
880301100;18/11/2009;21808;Serv Publi EDENOR S.A.;D;577,03;386083079
220408000;18/11/2009;21808;Serv Publi EDENOR S.A.;H;577,03;386083079
880301100;18/11/2009;21810;Serv Publi EDENOR S.A.;D;2010,52;386083080
220408000;18/11/2009;21810;Serv Publi EDENOR S.A.;H;2010,52;386083080
880301100;18/11/2009;21812;Serv Publi EDENOR S.A.;D;1003,91;386083092
220408000;18/11/2009;21812;Serv Publi EDENOR S.A.;H;1003,91;386083092
100300500;04/12/2009;21814;EDENOR SA;H;1003,91;
100300500;04/12/2009;21814;EDENOR SA;H;2010,52;
100300500;04/12/2009;21814;EDENOR SA;H;577,03;
220408000;04/12/2009;21814;EDENOR SA;D;3591,46;
220500100;11/11/2009;21815;AFIP RAF SUSS;D;29646,71;
880600200;11/11/2009;21815;AFIP RAF SUSS;D;1630,58
220500100;11/11/2009;21815;AFIP RAF SUSS;D;11448,99
880600200;11/11/2009;21815;AFIP RAF SUSS;D;629,70
220500110;11/11/2009;21815;AFIP RAF SUSS;H;31277,29
220500110;11/11/2009;21815;AFIP RAF SUSS;H;12078,69
220501200;20/11/2009;21781;SUELDOS;D;158015,91
220600100;20/11/2009;21781;SUELDOS;H;23294,85
100300700;20/11/2009;21781;SUELDOS;H;134721,06
220600200;20/11/2009;21817;DGR PROVINCIA BS AS;D;11594,78
100300700;20/11/2009;21817;DGR PROVINCIA BS AS;H;11594,78
880600200;23/11/2009;21818;DGR PROVINCIA BS AS;D;23,19
100300700;23/11/2009;21818;DGR PROVINCIA BS AS;H;23,19
880500200;31/10/2009;21819;ISIB CAPITAL FEDERAL;D;1288,34
100702400;31/10/2009;21819;ISIB CAPITAL FEDERAL;H;1288,34
880501200;31/10/2009;21819;ISIB PROVINCIA;D;13390,08
220600200;31/10/2009;21819;ISIB PROVINCIA;H;11594,78
100702600;31/10/2009;21819;ISIB PROVINCIA;H;1273,70;
100702610;31/10/2009;21819;ISIB PROVINCIA;H;521,60;
100300500;23/11/2009;21820;DEP. 48 HS ASM/C.STA. ROSA;D;14818,50;
100301000;23/11/2009;21820;DEP. 48 HS ASM;H;8160,00;
100301000;23/11/2009;21820;DEP. 48 HS C.STA.ROSA;H;6658,50;
220407600;24/11/2009;21821;AYSA CORRIENTES;D;20,09;
100300200;24/11/2009;21821;AYSA CORRIENTES;H;20,09;
880301100;17/11/2009;21822;Serv Publi AUTORIDAD DEL AGUA;D;73,48;412779
220408300;17/11/2009;21822;Serv Publi AUTORIDAD DEL AGUA;H;73,48;412779
100300700;25/11/2009;21825;TRANSFERENCIA BCO. NACION;D;90000,00;
100309500;25/11/2009;21825;PASE BCO. CREDICOOP 13528/9;H;90000,00;
880302500;20/11/2009;21826;Gtos AtPac REMIS HAEDO NUEVO;D;384,00;100001310
220420700;20/11/2009;21826;Gtos AtPac REMIS HAEDO NUEVO;H;384,00;100001310
880302500;21/11/2009;21828;Gtos AtPac REMIS HAEDO NUEVO;D;390,00;100001311
220420700;21/11/2009;21828;Gtos AtPac REMIS HAEDO NUEVO;H;390,00;100001311
880302500;23/11/2009;21830;Gtos AtPac REMIS HAEDO NUEVO;D;392,60;100001312
220420700;23/11/2009;21830;Gtos AtPac REMIS HAEDO NUEVO;H;392,60;100001312
880300400;17/10/2009;21832;Cpra Comes DISTRIB. DON JUAN S;D;56,49;100472956
220400200;17/10/2009;21832;Cpra Comes DISTRIB. DON JUAN S;H;56,49;100472956
880300400;17/10/2009;21834;Cpra Comes DISTRIB. DON JUAN S;D;30,35;100472955
220400200;17/10/2009;21834;Cpra Comes DISTRIB. DON JUAN S;H;30,35;100472955
880300400;17/10/2009;21836;Cpra Comes DISTRIB. DON JUAN S;D;646,40;100472953
220400200;17/10/2009;21836;Cpra Comes DISTRIB. DON JUAN S;H;646,40;100472953
880300400;17/10/2009;21838;Cpra Comes DISTRIB. DON JUAN S;D;742,71;100472954
220400200;17/10/2009;21838;Cpra Comes DISTRIB. DON JUAN S;H;742,71;100472954
880300400;16/10/2009;21840;Cpra Comes MAYCAR S.A.   -VITA;D;894,73;16500012852
220401400;16/10/2009;21840;Cpra Comes MAYCAR S.A.   -VITA;H;894,73;16500012852
880300400;20/10/2009;21842;Cpra Comes MAYCAR S.A.   -VITA;D;918,87;16600005348
220401400;20/10/2009;21842;Cpra Comes MAYCAR S.A.   -VITA;H;918,87;16600005348
880300400;20/10/2009;21844;Cpra Comes MAYCAR S.A.   -VITA;D;972,42;16700002520
220401400;20/10/2009;21844;Cpra Comes MAYCAR S.A.   -VITA;H;972,42;16700002520
880300400;21/10/2009;21846;Cpra Comes MAYCAR S.A.   -VITA;D;998,34;16600005371
220401400;21/10/2009;21846;Cpra Comes MAYCAR S.A.   -VITA;H;998,34;16600005371
880300400;22/10/2009;21848;Cpra Comes MAYCAR S.A.   -VITA;D;847,54;16500013082
220401400;22/10/2009;21848;Cpra Comes MAYCAR S.A.   -VITA;H;847,54;16500013082
880300400;27/10/2009;21850;Cpra Comes MAYCAR S.A.   -VITA;D;922,17;16500013268
220401400;27/10/2009;21850;Cpra Comes MAYCAR S.A.   -VITA;H;922,17;16500013268
880300400;27/10/2009;21852;Cpra Comes MAYCAR S.A.   -VITA;D;998,23;16600005484
220401400;27/10/2009;21852;Cpra Comes MAYCAR S.A.   -VITA;H;998,23;16600005484
880300400;28/10/2009;21854;Cpra Comes MAYCAR S.A.   -VITA;D;994,95;16500013331
220401400;28/10/2009;21854;Cpra Comes MAYCAR S.A.   -VITA;H;994,95;16500013331
880300400;29/10/2009;21856;Cpra Comes MAYCAR S.A.   -VITA;D;975,95;16500013373
220401400;29/10/2009;21856;Cpra Comes MAYCAR S.A.   -VITA;H;975,95;16500013373
880300400;24/10/2009;21858;Cpra Comes MEDAMAX S.A.;D;451,16;2400006619
220400400;24/10/2009;21858;Cpra Comes MEDAMAX S.A.;H;451,16;2400006619
880300400;27/10/2009;21860;Cpra Comes MEDAMAX S.A.;D;501,93;2200002743
220400400;27/10/2009;21860;Cpra Comes MEDAMAX S.A.;H;501,93;2200002743
880300400;27/10/2009;21862;Cpra Comes MEDAMAX S.A.;D;486,01;2200002744
220400400;27/10/2009;21862;Cpra Comes MEDAMAX S.A.;H;486,01;2200002744
880300400;30/10/2009;21864;Cpra Comes MEDAMAX S.A.;D;484,05;2200002770
220400400;30/10/2009;21864;Cpra Comes MEDAMAX S.A.;H;484,05;2200002770
880300400;30/10/2009;21866;Cpra Comes MEDAMAX S.A.;D;719,86;2200002771
220400400;30/10/2009;21866;Cpra Comes MEDAMAX S.A.;H;719,86;2200002771
880300400;30/10/2009;21868;Cpra Comes MEDAMAX S.A.;D;665,88;2200002772
220400400;30/10/2009;21868;Cpra Comes MEDAMAX S.A.;H;665,88;2200002772
880300400;30/10/2009;21870;Cpra Comes MEDAMAX S.A.;D;747,80;2400006823
220400400;30/10/2009;21870;Cpra Comes MEDAMAX S.A.;H;747,80;2400006823
880300400;30/10/2009;21872;Cpra Comes MEDAMAX S.A.;D;599,88;2400006824
220400400;30/10/2009;21872;Cpra Comes MEDAMAX S.A.;H;599,88;2400006824
880300400;30/10/2009;21874;Cpra Comes MEDAMAX S.A.;D;599,88;2400006825
220400400;30/10/2009;21874;Cpra Comes MEDAMAX S.A.;H;599,88;2400006825
880300400;27/10/2009;21876;Cpra Comes MEDAMAX S.A.;D;208,16;2400006715
220400400;27/10/2009;21876;Cpra Comes MEDAMAX S.A.;H;208,16;2400006715
880300400;21/10/2009;21878;Cpra Comes MEDAMAX S.A.;D;67,99;2200002667
220400400;21/10/2009;21878;Cpra Comes MEDAMAX S.A.;H;67,99;2200002667
880300400;21/10/2009;21880;Cpra Comes MEDAMAX S.A.;D;402,94;2200002669
220400400;21/10/2009;21880;Cpra Comes MEDAMAX S.A.;H;402,94;2200002669
880300400;22/10/2009;21882;Cpra Comes MEDAMAX S.A.;D;154,33;2200002691
220400400;22/10/2009;21882;Cpra Comes MEDAMAX S.A.;H;154,33;2200002691
880300400;21/10/2009;21884;Cpra Comes MEDAMAX S.A.;D;343,09;2200002670
220400400;21/10/2009;21884;Cpra Comes MEDAMAX S.A.;H;343,09;2200002670
880300400;30/10/2009;21886;Cpra Comes MEDAMAX S.A.;D;62,61;2400006822
220400400;30/10/2009;21886;Cpra Comes MEDAMAX S.A.;H;62,61;2400006822
880300400;24/10/2009;21888;Cpra Comes MEDAMAX S.A.;D;56,68;2400006621
220400400;24/10/2009;21888;Cpra Comes MEDAMAX S.A.;H;56,68;2400006621
880300400;16/10/2009;21890;Cpra Comes MEDAMAX S.A.;D;254,84;2200002601
220400400;16/10/2009;21890;Cpra Comes MEDAMAX S.A.;H;254,84;2200002601
880300400;30/10/2009;21892;Cpra Comes MEDAMAX S.A.;D;254,01;2200002773
220400400;30/10/2009;21892;Cpra Comes MEDAMAX S.A.;H;254,01;2200002773
880300400;16/10/2009;21894;Cpra Comes GRANJA DOS CUÑADOS;D;233,65;200462024
220403900;16/10/2009;21894;Cpra Comes GRANJA DOS CUÑADOS;H;233,65;200462024
880300400;10/10/2009;21896;Cpra Comes GRANJA DOS CUÑADOS;D;45,00;200460781
220403900;10/10/2009;21896;Cpra Comes GRANJA DOS CUÑADOS;H;45,00;200460781
880300400;10/10/2009;21898;Cpra Comes GRANJA DOS CUÑADOS;D;176,16;100299661
220403900;10/10/2009;21898;Cpra Comes GRANJA DOS CUÑADOS;H;176,16;100299661
880300400;13/10/2009;21900;Cpra Comes GRANJA DOS CUÑADOS;D;283,74;100300111
220403900;13/10/2009;21900;Cpra Comes GRANJA DOS CUÑADOS;H;283,74;100300111
880300400;14/10/2009;21902;Cpra Comes GRANJA DOS CUÑADOS;D;176,16;100300376
220403900;14/10/2009;21902;Cpra Comes GRANJA DOS CUÑADOS;H;176,16;100300376
880300400;17/10/2009;21904;Cpra Comes GRANJA DOS CUÑADOS;D;125,83;200462349
220403900;17/10/2009;21904;Cpra Comes GRANJA DOS CUÑADOS;H;125,83;200462349
880300400;17/10/2009;21906;Cpra Comes GRANJA DOS CUÑADOS;D;264,24;200462350
220403900;17/10/2009;21906;Cpra Comes GRANJA DOS CUÑADOS;H;264,24;200462350
880300400;01/10/2009;21908;Cpra Comes GRANJA DOS CUÑADOS;D;161,06;200458904
220403900;01/10/2009;21908;Cpra Comes GRANJA DOS CUÑADOS;H;161,06;200458904
880300400;05/10/2009;21910;Cpra Comes GRANJA DOS CUÑADOS;D;45,00;200459585
220403900;05/10/2009;21910;Cpra Comes GRANJA DOS CUÑADOS;H;45,00;200459585
880300400;24/10/2009;21912;Cpra Comes GRANJA DOS CUÑADOS;D;125,96;200463973
220403900;24/10/2009;21912;Cpra Comes GRANJA DOS CUÑADOS;H;125,96;200463973
880300400;06/10/2009;21914;Cpra Comes GRANJA DOS CUÑADOS;D;106,15;200459974
220403900;06/10/2009;21914;Cpra Comes GRANJA DOS CUÑADOS;H;106,15;200459974
880300400;08/10/2009;21916;Cpra Comes GRANJA DOS CUÑADOS;D;140,47;100299083
220403900;08/10/2009;21916;Cpra Comes GRANJA DOS CUÑADOS;H;140,47;100299083
880300400;10/10/2009;21918;Cpra Comes GRANJA DOS CUÑADOS;D;230,68;200460777
220403900;10/10/2009;21918;Cpra Comes GRANJA DOS CUÑADOS;H;230,68;200460777
880300400;28/10/2009;21920;Cpra Comes GRANJA DOS CUÑADOS;D;136,67;100303124
220403900;28/10/2009;21920;Cpra Comes GRANJA DOS CUÑADOS;H;136,67;100303124
880300400;29/10/2009;21922;Cpra Comes GRANJA DOS CUÑADOS;D;236,99;100303362
220403900;29/10/2009;21922;Cpra Comes GRANJA DOS CUÑADOS;H;236,99;100303362
880300400;30/10/2009;21924;Cpra Comes GRANJA DOS CUÑADOS;D;48,00;200464792
220403900;30/10/2009;21924;Cpra Comes GRANJA DOS CUÑADOS;H;48,00;200464792
880300400;21/10/2009;21926;Cpra Comes GRANJA DOS CUÑADOS;D;56,79;200463127
220403900;21/10/2009;21926;Cpra Comes GRANJA DOS CUÑADOS;H;56,79;200463127
880300400;22/10/2009;21928;Cpra Comes GRANJA DOS CUÑADOS;D;176,16;100301896
220403900;22/10/2009;21928;Cpra Comes GRANJA DOS CUÑADOS;H;176,16;100301896
880300400;24/10/2009;21930;Cpra Comes GRANJA DOS CUÑADOS;D;264,24;200463974
220403900;24/10/2009;21930;Cpra Comes GRANJA DOS CUÑADOS;H;264,24;200463974
880300400;02/10/2009;21932;Cpra Comes MAYCAR S.A.   -VITA;D;376,78;1501368075
220401400;02/10/2009;21932;Cpra Comes MAYCAR S.A.   -VITA;H;376,78;1501368075
880300400;03/10/2009;21934;Cpra Comes MAYCAR S.A.   -VITA;D;257,52;1501368247
220401400;03/10/2009;21934;Cpra Comes MAYCAR S.A.   -VITA;H;257,52;1501368247
880300400;05/10/2009;21936;Cpra Comes MAYCAR S.A.   -VITA;D;339,11;1501368341
220401400;05/10/2009;21936;Cpra Comes MAYCAR S.A.   -VITA;H;339,11;1501368341
880300400;07/10/2009;21938;Cpra Comes MAYCAR S.A.   -VITA;D;326,82;1501368686
220401400;07/10/2009;21938;Cpra Comes MAYCAR S.A.   -VITA;H;326,82;1501368686
880300400;09/10/2009;21940;Cpra Comes MAYCAR S.A.   -VITA;D;288,13;1501369134
220401400;09/10/2009;21940;Cpra Comes MAYCAR S.A.   -VITA;H;288,13;1501369134
880300400;14/10/2009;21942;Cpra Comes MAYCAR S.A.   -VITA;D;281,87;1501369708
220401400;14/10/2009;21942;Cpra Comes MAYCAR S.A.   -VITA;H;281,87;1501369708
880300400;15/10/2009;21944;Cpra Comes MAYCAR S.A.   -VITA;D;301,21;1501369910
220401400;15/10/2009;21944;Cpra Comes MAYCAR S.A.   -VITA;H;301,21;1501369910
880300400;16/10/2009;21946;Cpra Comes MAYCAR S.A.   -VITA;D;326,76;1501370115
220401400;16/10/2009;21946;Cpra Comes MAYCAR S.A.   -VITA;H;326,76;1501370115
880300400;19/10/2009;21948;Cpra Comes MAYCAR S.A.   -VITA;D;262,83;1501370430
220401400;19/10/2009;21948;Cpra Comes MAYCAR S.A.   -VITA;H;262,83;1501370430
880300400;21/10/2009;21950;Cpra Comes MAYCAR S.A.   -VITA;D;260,26;16500013018
220401400;21/10/2009;21950;Cpra Comes MAYCAR S.A.   -VITA;H;260,26;16500013018
880300400;21/10/2009;21952;Cpra Comes MAYCAR S.A.   -VITA;D;382,24;1501370774
220401400;21/10/2009;21952;Cpra Comes MAYCAR S.A.   -VITA;H;382,24;1501370774
880300400;22/10/2009;21954;Cpra Comes MAYCAR S.A.   -VITA;D;321,62;1501370974
220401400;22/10/2009;21954;Cpra Comes MAYCAR S.A.   -VITA;H;321,62;1501370974
880300400;24/10/2009;21956;Cpra Comes MAYCAR S.A.   -VITA;D;283,38;1501371433
220401400;24/10/2009;21956;Cpra Comes MAYCAR S.A.   -VITA;H;283,38;1501371433
880300400;26/10/2009;21958;Cpra Comes MAYCAR S.A.   -VITA;D;369,53;1501371453
220401400;26/10/2009;21958;Cpra Comes MAYCAR S.A.   -VITA;H;369,53;1501371453
880300400;27/10/2009;21960;Cpra Comes MAYCAR S.A.   -VITA;D;334,08;1501371573
220401400;27/10/2009;21960;Cpra Comes MAYCAR S.A.   -VITA;H;334,08;1501371573
880300400;29/10/2009;21962;Cpra Comes MAYCAR S.A.   -VITA;D;337,01;1501371954
220401400;29/10/2009;21962;Cpra Comes MAYCAR S.A.   -VITA;H;337,01;1501371954
880300400;31/10/2009;21964;Cpra Comes MAYCAR S.A.   -VITA;D;372,05;1501372298
220401400;31/10/2009;21964;Cpra Comes MAYCAR S.A.   -VITA;H;372,05;1501372298
880301100;30/11/2009;21966;Serv Publi METRO GAS (CORRIENT;D;16,31;745005567
220407800;30/11/2009;21966;Serv Publi METRO GAS (CORRIENT;H;16,31;745005567
880300600;30/11/2009;21968;ABL CORRIENTES;D;22,42;
100300200;30/11/2009;21968;ABL CORRIENTES;H;22,42;
880300400;04/11/2009;21969;Cpra Comes CARNICER. Y GRANJA;D;758,00;100000488
220400800;04/11/2009;21969;Cpra Comes CARNICER. Y GRANJA;H;758,00;100000488
880300400;11/11/2009;21971;Cpra Comes CARNICER. Y GRANJA;D;1090,75;100000489
220400800;11/11/2009;21971;Cpra Comes CARNICER. Y GRANJA;H;1090,75;100000489
880300400;18/11/2009;21973;Cpra Comes CARNICER. Y GRANJA;D;705,10;100000490
220400800;18/11/2009;21973;Cpra Comes CARNICER. Y GRANJA;H;705,10;100000490
880300400;24/11/2009;21975;Cpra Comes CARNICER. Y GRANJA;D;1154,25;100000493
220400800;24/11/2009;21975;Cpra Comes CARNICER. Y GRANJA;H;1154,25;100000493
880300400;30/11/2009;21977;Cpra Comes CARNICER. Y GRANJA;D;865,60;100000495
220400800;30/11/2009;21977;Cpra Comes CARNICER. Y GRANJA;H;865,60;100000495
880300400;26/11/2009;21979;Cpra Comes CARN.Y VERDUL.(M.FR;D;2583,25;100000565
220402400;26/11/2009;21979;Cpra Comes CARN.Y VERDUL.(M.FR;H;2583,25;100000565
880301000;16/10/2009;21981;Gtos Mante LILIANA G. PONTI;D;1098,00;100000022
220415100;16/10/2009;21981;Gtos Mante LILIANA G. PONTI;H;1098,00;100000022
880300400;15/11/2009;21983;Cpra Comes ANGEL MARIO GATTI;D;19,50;100015091
220403300;15/11/2009;21983;Cpra Comes ANGEL MARIO GATTI;H;19,50;100015091
880300400;17/11/2009;21985;Cpra Comes ANGEL MARIO GATTI;D;211,20;100015094
220403300;17/11/2009;21985;Cpra Comes ANGEL MARIO GATTI;H;211,20;100015094
880300400;19/11/2009;21987;Cpra Comes ANGEL MARIO GATTI;D;42,30;100015101
220403300;19/11/2009;21987;Cpra Comes ANGEL MARIO GATTI;H;42,30;100015101
880300400;24/11/2009;21989;Cpra Comes ANGEL MARIO GATTI;D;26,50;100015133
220403300;24/11/2009;21989;Cpra Comes ANGEL MARIO GATTI;H;26,50;100015133
880300400;24/11/2009;21991;Cpra Comes ANGEL MARIO GATTI;D;165,80;100015134
220403300;24/11/2009;21991;Cpra Comes ANGEL MARIO GATTI;H;165,80;100015134
880300400;26/11/2009;21993;Cpra Comes ANGEL MARIO GATTI;D;28,20;100015145
220403300;26/11/2009;21993;Cpra Comes ANGEL MARIO GATTI;H;28,20;100015145
880300400;27/11/2009;21995;Cpra Comes ANGEL MARIO GATTI;D;7,60;100015153
220403300;27/11/2009;21995;Cpra Comes ANGEL MARIO GATTI;H;7,60;100015153
880301000;24/11/2009;21997;Gtos Mante SANITARIOS GAONA S.;D;1134,57;300003506
220416400;24/11/2009;21997;Gtos Mante SANITARIOS GAONA S.;H;1134,57;300003506
880300300;16/11/2009;22001;Cpra Medic FARMACIA R. ZAMPIER;D;8,39;200001876
220425600;16/11/2009;22001;Cpra Medic FARMACIA R. ZAMPIER;H;8,39;200001876
880300300;17/11/2009;22003;Cpra Medic FARMACIA R. ZAMPIER;D;205,60;200001878
220425600;17/11/2009;22003;Cpra Medic FARMACIA R. ZAMPIER;H;205,60;200001878
880300300;18/11/2009;22005;Cpra Medic FARMACIA R. ZAMPIER;D;18,98;200001879
